Player,Cmp,PassAtt,PassYds,PassTD,PassInt,Sk,YdsLost,PassLng,Rate,RushAtt,RushYds,RushTD,RushLng,Tgt,Rec,RecYds,RecTD,RecLng,Fmb,FL,FirstDPass,FirstDPassPer,IAY,IAYPerPA,CAY,CAYPerCmp,CAYPerPA,PassYAC,YACPerCmp,PassDrops,DropPer,BadThrow,BadPer,Bltz,Hrry,Hits,Prss,PrssPer,Scrm,YdsPerScr,FirstDRush,RushYBC,YBCPerAtt,RushYAC,YACPerAtt,RushBrkTkl,AttPerBr,FirstDRec,RecYBC,YBCPerR,RecYAC,YACPerR,ADOT,RecBrkTkl,RecPerBr,RecDrop,DropPerRec,RecInt,Rat
Calvin Ridley,0,0,0,0,0,0,0,0,NA,0.35294117647058826,2.1176470588235294,0,2.1176470588235294,8.647058823529411,5.411764705882353,80.76470588235294,0.8235294117647058,29.058823529411764,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,5,5,1,1,0,NA,4.25,61.23529411764706,10.575,19.529411764705884,3.83125,14.264705882352942,0,NA,0.4117647058823529,5.935294117647059,0.35294117647058826,95.5764705882353
Cam Newton,21.58823529411765,32.64705882352941,230.52941176470588,1,1,2.4705882352941178,16.529411764705884,33.76470588235294,82.88235294117646,7.352941176470588,33.294117647058826,0.35294117647058826,13.428571428571429,0.058823529411764705,0.058823529411764705,0.9411764705882353,0,2.2857142857142856,0.5294117647058824,0.058823529411764705,11.588235294117647,32.38823529411765,240.2941176470588,7.105882352941176,114.58823529411765,5.352941176470588,3.476470588235294,115.94117647058823,5.329411764705882,1.3529411764705883,4.211764705882353,5.352941176470588,16.58235294117647,12.647058823529411,3.588235294117647,1.588235294117647,7.647058823529412,21.358823529411765,1.5294117647058822,9.040000000000001,3,20.647058823529413,2.6058823529411765,12.647058823529411,1.6176470588235294,0.23529411764705882,7.25,1,4,4,12,12,4,0,NA,0,0,0,118.7
Cameron Brate,0,0,0,0,0,0,0,0,NA,0,0,0,0,2.588235294117647,1.8235294117647058,20.058823529411764,0.29411764705882354,13.588235294117647,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5384615384615385,14.764705882352942,8.01875,5.294117647058823,2.9375,7.5588235294117645,0.11764705882352941,2.5,0.11764705882352941,2.941176470588235,0,98.60588235294118
Carlos Hyde,0,0,0,0,0,0,0,0,NA,11.941176470588236,49.88235294117647,0.47058823529411764,14.941176470588236,1.3529411764705883,0.9411764705882353,4.705882352941177,0,3.823529411764706,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,22.529411764705884,1.8294117647058823,27.352941176470587,3.411764705882353,1.1176470588235294,9.62,0.3,-1.4,-0.9777777777777777,9.4,6.555555555555555,2.18,0.1,1,0.2,13.33,0,74.72
Carson Wentz,23.647058823529413,37.11764705882353,263.11764705882354,1.4705882352941178,0.7058823529411765,2.411764705882353,14.529411764705882,35.64705882352941,90.5235294117647,3.176470588235294,8.941176470588236,0.17647058823529413,7.166666666666667,0,0,0,0,0,0.7647058823529411,0.29411764705882354,13.058823529411764,33.04705882352941,304.5882352941176,8.205882352941176,151.41176470588235,6.517647058823529,4.105882352941176,111.70588235294117,4.705882352941177,1.7647058823529411,5.035294117647059,6.235294117647059,16.794117647058822,10.470588235294118,3.5294117647058822,3.5294117647058822,9.470588235294118,23.541176470588237,1.1764705882352942,4.890909090909091,0.875,4.125,1.4125,5.375,1.56875,0.3125,2.6666666666666665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Case Keenum,18,28.823529411764707,182.47058823529412,0.8823529411764706,0.47058823529411764,1.7058823529411764,12.176470588235293,29.235294117647058,85.69375,1.6470588235294117,5.411764705882353,0.17647058823529413,1.1428571428571428,0,0,0,0,0,0.5882352941176471,0.17647058823529413,9.4375,29.4375,223.25,7.05,109.4375,5.93125,3.66875,84.4375,4.43125,1.625,5.3875,5.4375,18.8625,9.375,4.3125,2.9375,9.0625,27.4125,0.75,6.977777777777778,0.9090909090909091,4.583333333333333,1.8583333333333334,3.0833333333333335,1.05,0.25,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charles Clay,0,0,0,0,0,0,0,0,NA,0,0,0,0,2.2941176470588234,1.4705882352941178,14.470588235294118,0.058823529411764705,10.294117647058824,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2727272727272727,10,5.8133333333333335,4.470588235294118,3.2,6.6117647058823525,0.058823529411764705,1,0.058823529411764705,2.9411764705882355,0.058823529411764705,74.37058823529412
Chase Edmonds,0,0,0,0,0,0,0,0,NA,4.294117647058823,23.88235294117647,0.11764705882352941,12.470588235294118,2.823529411764706,2.1176470588235294,15.882352941176471,0.058823529411764705,8,0.11764705882352941,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5833333333333333,13.705882352941176,3.011764705882353,10.176470588235293,1.9470588235294117,0.23529411764705882,5,1.6,4.076923076923077,1.0272727272727273,16.692307692307693,6.190909090909091,2.3230769230769233,0.38461538461538464,3.433333333333333,0.23076923076923078,12.823076923076924,0,78.61538461538461
Chester Rogers,0,0,0,0,0,0,0,0,NA,0.058823529411764705,-0.23529411764705882,0,-0.26666666666666666,3.764705882352941,2.7058823529411766,26.58823529411765,0.058823529411764705,14.533333333333333,0.11764705882352941,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,0,0,0,NA,2,13.352941176470589,4.485714285714286,13.235294117647058,5.614285714285714,7.805882352941176,0,NA,0.17647058823529413,2.988235294117647,0,86.88823529411765
Chris Carson,0,0,0,0,0,0,0,0,NA,17.88235294117647,88.17647058823529,0.7647058823529411,22.529411764705884,2.2941176470588234,1.7058823529411764,12.941176470588236,0.058823529411764705,8.529411764705882,0.17647058823529413,0.11764705882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.117647058823529,37.76470588235294,2.123529411764706,50.411764705882355,2.8529411764705883,1.2941176470588236,11.754545454545454,0.8571428571428571,0.2857142857142857,-0.38461538461538464,15.428571428571429,7.676923076923077,-0.35714285714285715,0.07142857142857142,6,0.14285714285714285,8.571428571428571,0.14285714285714285,78.14285714285714
Chris Conley,0,0,0,0,0,0,0,0,NA,0,0,0,0,4.470588235294118,2.8823529411764706,33.35294117647059,0.29411764705882354,17.58823529411765,0.11764705882352941,0.11764705882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.076923076923077,19.529411764705884,7.13125,13.823529411764707,5.1375,8.870588235294118,0.4117647058823529,3.4,0.29411764705882354,6.8882352941176475,0.058823529411764705,88.67647058823529
Chris Godwin,0,0,0,0,0,0,0,0,NA,0.058823529411764705,0.47058823529411764,0,0.47058823529411764,7.0588235294117645,4.705882352941177,65.23529411764706,0.23529411764705882,25.11764705882353,0.17647058823529413,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,8,1,1,3.375,40.64705882352941,8.925,24.58823529411765,4.8125,10.611764705882353,0.29411764705882354,3.75,0.23529411764705882,4.370588235294117,0.29411764705882354,93.8529411764706
Chris Herndon,0,0,0,0,0,0,0,0,NA,0,0,0,0,4.411764705882353,3.235294117647059,37.35294117647059,0.35294117647058826,17.764705882352942,0.17647058823529413,0.11764705882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2666666666666666,23.41176470588235,7.682352941176471,13.941176470588236,4.488235294117647,9.388235294117647,0,NA,0.11764705882352941,3.9176470588235293,0.058823529411764705,101.21764705882353
Chris Hogan,0,0,0,0,0,0,0,0,NA,0,0,0,0,3.764705882352941,2.4705882352941178,30.41176470588235,0.17647058823529413,17.647058823529413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.090909090909091,19.058823529411764,7.333333333333333,11.352941176470589,4.72,10.68235294117647,0.058823529411764705,1,0,0,0.058823529411764705,88.4
Chris Moore,0,0,0,0,0,0,0,0,NA,0.35294117647058826,1,0,1,1.5294117647058822,1.0588235294117647,12,0.058823529411764705,10.529411764705882,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,1.3333333333333333,1.3333333333333333,1.5,1.5,0.16666666666666666,1,1,9.125,8.535714285714286,3.625,3.7142857142857144,13.0375,0,NA,0,0,0,90.5625
Chris Thompson,0,0,0,0,0,0,0,0,NA,3,13.176470588235293,0,6.588235294117647,5.529411764705882,4.235294117647059,34.88235294117647,0.058823529411764705,14.117647058823529,0.058823529411764705,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9166666666666666,10.76923076923077,2.5076923076923077,6.461538461538462,1.6615384615384614,0.23076923076923078,4.666666666666667,2,5.882352941176471,1.2529411764705882,29,6.617647058823529,2.0352941176470587,0.35294117647058826,2,0.23529411764705882,3.676470588235294,0,86.65882352941176
Christian Kirk,0,0,0,0,0,0,0,0,NA,0.5882352941176471,4.470588235294118,0,4.411764705882353,7,4.294117647058823,49.88235294117647,0.47058823529411764,25.823529411764707,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.625,5.444444444444445,5.444444444444445,3,2.5,0.1111111111111111,1,2.2,30.705882352941178,8.31875,19.176470588235293,4.69375,11.705882352941178,0.11764705882352941,7.5,0.23529411764705882,3.788235294117647,0.11764705882352941,84.28823529411764
Christian McCaffrey,0.058823529411764705,0.11764705882352941,2.9411764705882355,0.058823529411764705,0,0,0,2.9411764705882355,98.95,16,81.6470588235294,0.8235294117647058,29.4375,8.235294117647058,6.882352941176471,60.35294117647059,0.35294117647058826,18.4375,0.23529411764705882,0,0.5,50,6.5,6.5,6.5,13,6.5,18.5,37,0,0,0,0,1,0.5,0,0.5,50,0,NA,3.4705882352941178,47.23529411764706,2.911764705882353,34.411764705882355,2.1705882352941175,1.2352941176470589,10.8,3.176470588235294,-0.17647058823529413,-0.017647058823529425,60.529411764705884,9.070588235294117,0.6823529411764706,0.5882352941176471,6.45,0.11764705882352941,0.9294117647058824,0.11764705882352941,101.26470588235294
Cody Latimer,0,0,0,0,0,0,0,0,NA,0,0,0,0,3.3529411764705883,2.0588235294117645,28.823529411764707,0.17647058823529413,18.88235294117647,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6666666666666667,23.41176470588235,11.98,5.411764705882353,3.1933333333333334,12.71764705882353,0,NA,0.058823529411764705,0.8411764705882353,0.058823529411764705,89.57058823529411
Cole Beasley,0.058823529411764705,0.11764705882352941,1.1764705882352942,0.058823529411764705,0,0,0,1.1764705882352942,98.95,0,0,0,0,6.529411764705882,4.352941176470588,50.11764705882353,0.23529411764705882,18.0625,0,0,0.5,50,15.5,15.5,10,20,10,0,0,0,0,0.5,50,0.5,0.5,0,0.5,50,0,NA,NA,NA,NA,NA,NA,NA,NA,2.9375,29.176470588235293,6.511764705882353,20.941176470588236,4.694117647058824,7.129411764705882,0.17647058823529413,3.6666666666666665,0.17647058823529413,2.1470588235294117,0.058823529411764705,94.0764705882353
Cooper Kupp,0,0,0,0,0,0,0,0,NA,0.35294117647058826,1.8235294117647058,0,1.3529411764705883,7.764705882352941,5.294117647058823,68.23529411764706,0.4117647058823529,24.647058823529413,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.75,2.375,2,1,0,NA,3.25,32.88235294117647,5.93125,35.35294117647059,6.7875,7.3352941176470585,0.47058823529411764,4.5,0.29411764705882354,4.270588235294118,0.17647058823529413,98.39411764705882
Cordarrelle Patterson,0,0,0,0,0,0,0,0,NA,3,14.823529411764707,0.058823529411764705,7.1875,1.3529411764705883,1.0588235294117647,8.823529411764707,0.11764705882352941,8.75,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10.933333333333334,2.7866666666666666,5.866666666666666,1.8933333333333333,0.2,2.25,0.8,0,-0.42857142857142855,10.714285714285714,8.607142857142858,3.5142857142857142,0.21428571428571427,0.75,0.07142857142857142,3.5714285714285716,0,91.6
Corey Clement,0,0,0,0,0,0,0,0,NA,5.0588235294117645,19.176470588235293,0.11764705882352941,8.375,1.8235294117647058,1.588235294117647,12.764705882352942,0,6.875,0.23529411764705882,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,8.941176470588236,1.7647058823529411,10.235294117647058,1.8058823529411765,0.11764705882352941,8,1.3333333333333333,-6.076923076923077,-3.0153846153846153,22.76923076923077,9.569230769230769,-2.3461538461538463,0.3076923076923077,3,0.07692307692307693,3.8461538461538463,0,91.6923076923077
Corey Davis,0,0,0,0,0,0,0,0,NA,0.11764705882352941,2.5294117647058822,0,2.5294117647058822,5.176470588235294,3.176470588235294,45.8235294117647,0.17647058823529413,21.235294117647058,0.11764705882352941,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,21.5,21.5,0,0,0,NA,2.533333333333333,32.588235294117645,10.526666666666667,13.235294117647058,4.82,11.505882352941176,0.47058823529411764,3.0833333333333335,0.35294117647058826,7.052941176470588,0,93.24705882352941
Courtland Sutton,0,0,0,0,0,0,0,0,NA,0.058823529411764705,0.4117647058823529,0,0.4117647058823529,5.882352941176471,3.235294117647059,54.94117647058823,0.35294117647058826,29.11764705882353,0.058823529411764705,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,0,0,0,NA,2.5625,37.23529411764706,13.117647058823529,17.705882352941178,4.476470588235294,13.847058823529412,0.6470588235294118,3.657142857142857,0.5882352941176471,11.711764705882352,0.11764705882352941,90.89411764705882
Curtis Samuel,0,0,0,0,0,0,0,0,NA,1.2352941176470589,6.9411764705882355,0.11764705882352941,4.823529411764706,6.529411764705882,4,45.05882352941177,0.4117647058823529,21.11764705882353,0.058823529411764705,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,6.7,3.86,5.1,2.23,0.3,2,2.6875,33.88235294117647,8.511764705882353,11.176470588235293,3.064705882352941,10.794117647058824,0.17647058823529413,3.3333333333333335,0.5294117647058824,7.023529411764706,0.11764705882352941,96.00588235294117
D.J. Moore,0,0,0,0,0,0,0,0,NA,0.5294117647058824,4.235294117647059,0,3.764705882352941,7.705882352941177,4.647058823529412,66.23529411764706,0.23529411764705882,29.294117647058822,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5714285714285714,4.875,3.75,4.125,3.9375,0.125,1,3.3125,41.625,9.0125,28.75,7.7375,10.725,0.4375,5.083333333333333,0.4375,5.38125,0.5,84.05
D.K. Metcalf,0,0,0,0,0,0,0,0,NA,0.11764705882352941,0.6470588235294118,0,0.6470588235294118,7.352941176470588,4.470588235294118,70.70588235294117,0.6470588235294118,32.411764705882355,0.17647058823529413,0.17647058823529413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,3.5,3.5,1,1,3.1176470588235294,50.11764705882353,11,20.58823529411765,4.576470588235294,13.658823529411764,0.47058823529411764,5.071428571428571,0.6470588235294118,9.894117647058824,0.11764705882352941,105.75882352941177
DaeSean Hamilton,0,0,0,0,0,0,0,0,NA,0,0,0,0,4.294117647058823,2.235294117647059,22.941176470588236,0.058823529411764705,11.470588235294118,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15.470588235294118,6.4714285714285715,7.470588235294118,3.4785714285714286,11.576470588235294,0,NA,0.23529411764705882,6.205882352941177,0.11764705882352941,66.40588235294118
Dak Prescott,26.352941176470587,39.529411764705884,303.5882352941176,1.7647058823529411,0.7647058823529411,2.588235294117647,16.11764705882353,43.23529411764706,95.49411764705883,3.8823529411764706,21.11764705882353,0.11764705882352941,11.1,0,0,0,0,0,0.5294117647058824,0.29411764705882354,14.588235294117647,33.917647058823526,325.7647058823529,8.147058823529411,176.35294117647058,6.564705882352941,4.3882352941176475,127.23529411764706,4.847058823529411,2.1176470588235294,5.352941176470589,6,15.364705882352942,10.647058823529411,4,3.5294117647058822,10.117647058823529,23.094117647058823,1.588235294117647,7.7846153846153845,1.411764705882353,14.470588235294118,3.364705882352941,6.647058823529412,2.0352941176470587,0.23529411764705882,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas Goedert,0,0,0,0,0,0,0,0,NA,0,0,0,0,4.882352941176471,3.588235294117647,39,0.4117647058823529,18.529411764705884,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1333333333333333,17.88235294117647,4.66875,21.11764705882353,5.75,5.841176470588235,0.35294117647058826,3.6,0.17647058823529413,4.8999999999999995,0.11764705882352941,103.18823529411765
Dalton Schultz,0,0,0,0,0,0,0,0,NA,0,0,0,0,3.764705882352941,2.588235294117647,24.88235294117647,0.17647058823529413,13.411764705882353,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5714285714285714,13.294117647058824,4.576470588235294,11.588235294117647,4.9,5.176470588235294,0.35294117647058826,3.5,0.23529411764705882,5.635294117647058,0.058823529411764705,87.71764705882353
Dalvin Cook,0,0,0,0,0,0,0,0,NA,17.11764705882353,78.82352941176471,1.0588235294117647,16.647058823529413,3.5294117647058822,2.764705882352941,23.529411764705884,0.11764705882352941,14.647058823529411,0.29411764705882354,0.23529411764705882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.764705882352941,40.05882352941177,2.188235294117647,38.76470588235294,2.023529411764706,1.7647058823529411,9.816666666666666,1.2352941176470589,-5.411764705882353,-2.0588235294117645,28.941176470588236,10.411764705882353,-2.2588235294117647,0.29411764705882354,3.25,0.4117647058823529,12.158823529411764,0,91.94117647058823
Damien Williams,0,0,0,0,0,0,0,0,NA,7.294117647058823,32.11764705882353,0.35294117647058826,12.235294117647058,3,2.5294117647058822,18.176470588235293,0.17647058823529413,8.823529411764707,0.11764705882352941,0.11764705882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,14.8,1.6199999999999999,21.6,1.8533333333333335,0.9333333333333333,4.75,1.5,-2.3846153846153846,-0.3,26.153846153846153,6.8076923076923075,0.46153846153846156,0.3076923076923077,3.6666666666666665,0.15384615384615385,4.484615384615385,0,97.31538461538462
Damiere Byrd,0,0,0,0,0,0,0,0,NA,0.11764705882352941,0.8823529411764706,0,0.8823529411764706,4.411764705882353,3,38.588235294117645,0.11764705882352941,20.705882352941178,0.11764705882352941,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,7,0.5,0.5,0,NA,2.1538461538461537,25,7.7125,13.588235294117647,4.375,11.576470588235294,0.23529411764705882,3.3333333333333335,0.29411764705882354,4.858823529411764,0.11764705882352941,83.34705882352941
Damion Ratley,0,0,0,0,0,0,0,0,NA,0,0,0,0,2.9411764705882355,1.588235294117647,22.941176470588236,0.058823529411764705,13.882352941176471,0.058823529411764705,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,16.647058823529413,10.558333333333334,6.294117647058823,4.85,10.747058823529411,0.058823529411764705,2,0.11764705882352941,2.2058823529411766,0.17647058823529413,68.51176470588236
Dan Arnold,0,0,0,0,0,0,0,0,NA,0,0,0,0,3.0588235294117645,2.0588235294117645,30.352941176470587,0.23529411764705882,21.176470588235293,0.17647058823529413,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,19.823529411764707,10.173333333333334,10.529411764705882,5.453333333333333,12.188235294117646,0,NA,0.058823529411764705,1.1764705882352942,0,97.65882352941176
Daniel Jones,20.176470588235293,31.941176470588236,200.2941176470588,0.8823529411764706,0.5882352941176471,3.2941176470588234,23.647058823529413,33.76470588235294,81.96470588235294,4.235294117647059,33.1764705882353,0.058823529411764705,19.176470588235293,0,0,0,0,0,1.2352941176470589,0.7058823529411765,10.470588235294118,29.83529411764706,243.05882352941177,7.641176470588236,119.47058823529412,5.817647058823529,3.623529411764706,80.82352941176471,3.9705882352941178,1.588235294117647,4.711764705882353,5.176470588235294,17.011764705882353,11.352941176470589,3.823529411764706,3.823529411764706,10.941176470588236,30.311764705882354,1.8823529411764706,8.6,1.5,31.75,7.1,3.5,0.81875,0.125,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Danny Amendola,0,0,0,0,0,0,0,0,NA,0.058823529411764705,0.11764705882352941,0,0.11764705882352941,6.235294117647059,4.294117647058823,45.8235294117647,0.058823529411764705,20.88235294117647,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,0,0,0,NA,2.5625,24.058823529411764,5.5,21.764705882352942,5.1647058823529415,6.882352941176471,0.11764705882352941,3.5,0.17647058823529413,2.5941176470588236,0.11764705882352941,84.48823529411764
Dante Pettis,0.058823529411764705,0.058823529411764705,0.9411764705882353,0,0,0,0,0.9411764705882353,118.7,0,0,0,0,3.3529411764705883,1.9411764705882353,26.058823529411764,0.35294117647058826,15,0.11764705882352941,0,1,100,-4,-4,-4,-4,-4,20,20,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2.1,19.375,10.63076923076923,8.3125,3.2,12.6,0.1875,2.75,0.125,2.9749999999999996,0.25,82.03125
Dare Ogunbowale,0,0,0,0,0,0,0,0,NA,2.176470588235294,9.470588235294118,0.11764705882352941,4.470588235294118,2.9411764705882355,2.0588235294117645,15.529411764705882,0,9.058823529411764,0.11764705882352941,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2857142857142858,8,1.85,8.1,2.16,0.4,7.333333333333333,1.1,3.0625,1.2285714285714286,13.4375,6.65,1.99375,0.125,4.5,0.1875,5.26875,0.25,72.95
